chapter	pdf_pages	section	source_kind	material_type	german	normalized_source	decision	existing_deck_ids	existing_source_texts	proposed_target_deck_id	review_flags	source_note
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	die Arbeit, die Arbeiten	diearbeitdiearbeiten	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	die Arbeitszeit, die Arbeitszeiten	diearbeitszeitdiearbeitszeiten	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	die Aufgabe, die Aufgaben	dieaufgabedieaufgaben	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	der Bericht, die Berichte	derberichtdieberichte	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	die Besprechung, die Besprechungen	diebesprechungdiebesprechungen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	das Büro, die Büros	dasbürodiebüros	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	der Computer, die Computer	dercomputerdiecomputer	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	der Drucker, die Drucker	derdruckerdiedrucker	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	die E-Mail, die E-Mails	dieemaildieemails	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	der Termin, die Termine	dertermindietermine	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	die Geschäftsreise	diegeschäftsreise	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	arbeiten	arbeiten	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	arbeiten	de-id-a1-kata-profesi	REPEATED_IN_BOOK	
5	116	Arbeitstätigkeiten	Lernwortschatz	word	drucken	drucken	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	erledigen	erledigen	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	erklären	erklären	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	sagen	sagen	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	schreiben	schreiben	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	starten	starten	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	treffen	treffen	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi	REPEATED_IN_BOOK	
5	116	Arbeitstätigkeiten	Lernwortschatz	word	vorbereiten	vorbereiten	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	ausschalten	ausschalten	EXACT_SOURCE_MATCH	de-id-a1-kata-rumah-diri	ausschalten	de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	gefallen	gefallen	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	geben	geben	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	können	können	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	müssen	müssen	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	sollen	sollen	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	anbieten	anbieten	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	annehmen	annehmen	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	ablehnen	ablehnen	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	danken	danken	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	helfen	helfen	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	helfen	de-id-a1-kata-profesi	REPEATED_IN_BOOK	
5	116	Arbeitstätigkeiten	Lernwortschatz	word	zuhören	zuhören	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeit beschreiben	Lernwortschatz	word	anstrengend	anstrengend	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeit beschreiben	Lernwortschatz	word	flexibel	flexibel	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeit beschreiben	Lernwortschatz	word	frei	frei	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	frei	de-id-a1-kata-profesi		
5	116	Arbeit beschreiben	Lernwortschatz	word	gut	gut	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	gut	de-id-a1-kata-profesi	REPEATED_IN_BOOK	
5	116	Arbeit beschreiben	Lernwortschatz	word	modern	modern	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi	REPEATED_IN_BOOK	
5	116	Arbeit beschreiben	Lernwortschatz	word	müde	müde	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	müde	de-id-a1-kata-profesi	REPEATED_IN_BOOK	
5	116	Arbeit beschreiben	Lernwortschatz	word	stressig	stressig	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeit beschreiben	Lernwortschatz	word	zufrieden	zufrieden	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeit beschreiben	Lernwortschatz	word	pünktlich	pünktlich	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeit beschreiben	Lernwortschatz	word	draußen	draußen	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeit beschreiben	Lernwortschatz	word	freundlich	freundlich	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi	REPEATED_IN_BOOK	
5	116	Arbeit beschreiben	Lernwortschatz	word	streng	streng	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeit beschreiben	Lernwortschatz	word	unfreundlich	unfreundlich	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	117	Beruf und Arbeitszeit	Redemittel	sentence	Was sind Sie von Beruf?	wassindsievonberuf	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
5	117	Beruf und Arbeitszeit	Redemittel	sentence	Was bist du von Beruf?	wasbistduvonberuf	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
5	117	Beruf und Arbeitszeit	Redemittel	sentence	Ich arbeite als …	icharbeiteals	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
5	117	Beruf und Arbeitszeit	Redemittel	sentence	Ich bin …	ichbin	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	REPEATED_IN_BOOK|PATTERN_OR_PLACEHOLDER	
5	117	Beruf und Arbeitszeit	Redemittel	sentence	Ich studiere …	ichstudiere	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
5	117	Beruf und Arbeitszeit	Redemittel	sentence	Wie viele Stunden arbeitest du?	wievielestundenarbeitestdu	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
5	117	Beruf und Arbeitszeit	Redemittel	sentence	Wann fängt deine Arbeit an?	wannfängtdeinearbeitan	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
5	117	Beruf und Arbeitszeit	Redemittel	sentence	Wann hast du frei?	wannhastdufrei	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
5	117	Beruf und Arbeitszeit	Redemittel	sentence	Wann haben Sie frei?	wannhabensiefrei	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
5	117	Beruf und Arbeitszeit	Redemittel	sentence	Gefällt dir die Arbeit?	gefälltdirdiearbeit	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
5	117	Beruf und Arbeitszeit	Redemittel	sentence	Ich arbeite von … bis … Uhr.	icharbeitevonbisuhr	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
5	117	Beruf und Arbeitszeit	Redemittel	sentence	Ich habe eine Stunde Mittagspause.	ichhabeeinestundemittagspause	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
5	117	Beruf und Arbeitszeit	Redemittel	sentence	Meine Arbeit beginnt um … Uhr.	meinearbeitbeginntumuhr	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
5	117	Hilfe und Pflichten	Redemittel	sentence	Kann ich Ihnen helfen?	kannichihnenhelfen	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	REPEATED_IN_BOOK|PATTERN_OR_PLACEHOLDER	
5	117	Hilfe und Pflichten	Redemittel	sentence	Brauchen Sie Hilfe?	brauchensiehilfe	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
5	117	Hilfe und Pflichten	Redemittel	sentence	Kann ich dir helfen?	kannichdirhelfen	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
5	117	Hilfe und Pflichten	Redemittel	sentence	Kann ich Ihnen mit … helfen?	kannichihnenmithelfen	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
5	117	Hilfe und Pflichten	Redemittel	sentence	Ja, das ist sehr nett von Ihnen.	jadasistsehrnettvonihnen	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
5	117	Hilfe und Pflichten	Redemittel	phrase	Helfen Sie mir bitte mit …	helfensiemirbittemit	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan	PATTERN_OR_PLACEHOLDER	
5	117	Hilfe und Pflichten	Redemittel	sentence	Nein, danke.	neindanke	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
5	117	Hilfe und Pflichten	Redemittel	sentence	Das ist nicht nötig.	dasistnichtnötig	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
5	117	Hilfe und Pflichten	Redemittel	sentence	Ich brauche Ihre Hilfe.	ichbraucheihrehilfe	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
5	117	Hilfe und Pflichten	Redemittel	sentence	Können Sie bitte …?	könnensiebitte	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
5	117	Hilfe und Pflichten	Redemittel	sentence	Was sind deine Aufgaben?	wassinddeineaufgaben	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
5	117	Hilfe und Pflichten	Redemittel	sentence	Was sind Ihre Aufgaben?	wassindihreaufgaben	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
5	117	Hilfe und Pflichten	Redemittel	phrase	Meine Aufgaben sind …	meineaufgabensind	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan	PATTERN_OR_PLACEHOLDER	
5	117	Uhrzeit	Redemittel	sentence	Wie spät ist es?	wiespätistes	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
5	117	Uhrzeit	Redemittel	sentence	Wie viel Uhr ist es?	wievieluhristes	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
5	117	Uhrzeit	Redemittel	sentence	Es ist halb drei.	esisthalbdrei	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
5	117	Uhrzeit	Redemittel	sentence	Es ist kurz nach vier.	esistkurznachvier	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
5	117	Uhrzeit	Redemittel	sentence	Um … Uhr.	umuhr	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
5	117	Uhrzeit	Redemittel	phrase	von … bis …	vonbis	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan	REPEATED_IN_BOOK|PATTERN_OR_PLACEHOLDER	
6	137	Obst	Lernwortschatz	phrase	die Banane	diebanane	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Obst	Lernwortschatz	phrase	der Apfel	derapfel	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Obst	Lernwortschatz	phrase	die Birne	diebirne	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Obst	Lernwortschatz	phrase	die Melone	diemelone	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Obst	Lernwortschatz	phrase	die Kirsche	diekirsche	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Obst	Lernwortschatz	phrase	die Orange	dieorange	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Obst	Lernwortschatz	phrase	die Mango	diemango	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Obst	Lernwortschatz	phrase	der Pfirsich	derpfirsich	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Obst	Lernwortschatz	phrase	die Traube	dietraube	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Gemüse	Lernwortschatz	phrase	die Zucchini	diezucchini	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Gemüse	Lernwortschatz	phrase	die Gurke	diegurke	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Gemüse	Lernwortschatz	phrase	die Karotte	diekarotte	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Gemüse	Lernwortschatz	phrase	die Kartoffel	diekartoffel	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Gemüse	Lernwortschatz	phrase	die Tomate	dietomate	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Gemüse	Lernwortschatz	phrase	der Mais	dermais	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Gemüse	Lernwortschatz	phrase	der Spinat	derspinat	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Gemüse	Lernwortschatz	phrase	die Paprika	diepaprika	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Gemüse	Lernwortschatz	phrase	der Brokkoli	derbrokkoli	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Andere Lebensmittel	Lernwortschatz	phrase	das Hähnchen	dashähnchen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja	REPEATED_IN_BOOK	
6	137	Andere Lebensmittel	Lernwortschatz	phrase	der Schinken	derschinken	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Andere Lebensmittel	Lernwortschatz	phrase	der Reis	derreis	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Andere Lebensmittel	Lernwortschatz	phrase	der Kuchen	derkuchen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Andere Lebensmittel	Lernwortschatz	phrase	der Zucker	derzucker	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Andere Lebensmittel	Lernwortschatz	phrase	der Käse	derkäse	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Andere Lebensmittel	Lernwortschatz	phrase	das Fleisch	dasfleisch	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Andere Lebensmittel	Lernwortschatz	phrase	die Nudeln	dienudeln	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Andere Lebensmittel	Lernwortschatz	phrase	der Fisch	derfisch	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Andere Lebensmittel	Lernwortschatz	phrase	das Brot	dasbrot	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Andere Lebensmittel	Lernwortschatz	phrase	die Wurst	diewurst	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Andere Lebensmittel	Lernwortschatz	phrase	die Marmelade	diemarmelade	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Getränke	Lernwortschatz	phrase	der Tee	dertee	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja	NEEDS_EDITORIAL_REVIEW	die Schokolade berada di kolom Getränke pada sumber; klasifikasi perlu diperiksa
6	137	Getränke	Lernwortschatz	phrase	die Milch	diemilch	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja	NEEDS_EDITORIAL_REVIEW	die Schokolade berada di kolom Getränke pada sumber; klasifikasi perlu diperiksa
6	137	Getränke	Lernwortschatz	phrase	das Bier	dasbier	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja	REPEATED_IN_BOOK|NEEDS_EDITORIAL_REVIEW	die Schokolade berada di kolom Getränke pada sumber; klasifikasi perlu diperiksa
6	137	Getränke	Lernwortschatz	phrase	der Kaffee	derkaffee	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja	REPEATED_IN_BOOK|NEEDS_EDITORIAL_REVIEW	die Schokolade berada di kolom Getränke pada sumber; klasifikasi perlu diperiksa
6	137	Getränke	Lernwortschatz	phrase	der Saft	dersaft	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja	NEEDS_EDITORIAL_REVIEW	die Schokolade berada di kolom Getränke pada sumber; klasifikasi perlu diperiksa
6	137	Getränke	Lernwortschatz	phrase	der Wein	derwein	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja	NEEDS_EDITORIAL_REVIEW	die Schokolade berada di kolom Getränke pada sumber; klasifikasi perlu diperiksa
6	137	Getränke	Lernwortschatz	phrase	die Cola	diecola	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja	NEEDS_EDITORIAL_REVIEW	die Schokolade berada di kolom Getränke pada sumber; klasifikasi perlu diperiksa
6	137	Getränke	Lernwortschatz	phrase	die Limonade	dielimonade	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja	NEEDS_EDITORIAL_REVIEW	die Schokolade berada di kolom Getränke pada sumber; klasifikasi perlu diperiksa
6	137	Getränke	Lernwortschatz	phrase	die Schokolade	dieschokolade	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja	NEEDS_EDITORIAL_REVIEW	die Schokolade berada di kolom Getränke pada sumber; klasifikasi perlu diperiksa
6	137	Getränke	Lernwortschatz	phrase	der Kakao	derkakao	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja	NEEDS_EDITORIAL_REVIEW	die Schokolade berada di kolom Getränke pada sumber; klasifikasi perlu diperiksa
6	137	Beim Essen	Lernwortschatz	word	frühstücken	frühstücken	ADD_TO_EXISTING_DECK			de-id-a1-kata-makanan-minuman	REPEATED_IN_BOOK	
6	137	Beim Essen	Lernwortschatz	word	trinken	trinken	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	trinken	de-id-a1-kata-makanan-minuman	REPEATED_IN_BOOK	
6	137	Beim Essen	Lernwortschatz	word	essen	essen	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	essen	de-id-a1-kata-makanan-minuman	REPEATED_IN_BOOK	
6	137	Beim Essen	Lernwortschatz	word	kochen	kochen	EXACT_SOURCE_MATCH	de-id-a1-kata-profesi	kochen	de-id-a1-kata-makanan-minuman	REPEATED_IN_BOOK	
6	137	Beim Essen	Lernwortschatz	phrase	das Frühstück	dasfrühstück	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Beim Essen	Lernwortschatz	phrase	das Mittagessen	dasmittagessen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Beim Essen	Lernwortschatz	phrase	das Abendessen	dasabendessen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	137	Beim Essen	Lernwortschatz	word	cremig	cremig	ADD_TO_EXISTING_DECK			de-id-a1-kata-makanan-minuman		
6	137	Beim Essen	Lernwortschatz	word	süß	süß	ADD_TO_EXISTING_DECK			de-id-a1-kata-makanan-minuman	REPEATED_IN_BOOK	
6	137	Beim Essen	Lernwortschatz	word	schmecken	schmecken	ADD_TO_EXISTING_DECK			de-id-a1-kata-makanan-minuman		
6	137	Beim Essen	Lernwortschatz	word	lecker	lecker	EXACT_SOURCE_MATCH	de-id-a1-kata-makanan-minuman	lecker	de-id-a1-kata-makanan-minuman		
6	137	Beim Essen	Lernwortschatz	word	empfehlen	empfehlen	ADD_TO_EXISTING_DECK			de-id-a1-kata-makanan-minuman	REPEATED_IN_BOOK	
6	137	Beim Essen	Lernwortschatz	phrase	die Speisekarte	diespeisekarte	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja	REPEATED_IN_BOOK	
6	137	Beim Essen	Lernwortschatz	word	mögen	mögen	ADD_TO_EXISTING_DECK			de-id-a1-kata-makanan-minuman		
6	137-138	Beim Einkaufen	Lernwortschatz	word	möchten	möchten	ADD_TO_EXISTING_DECK			de-id-a1-kata-makanan-minuman		
6	137-138	Beim Einkaufen	Lernwortschatz	word	bezahlen	bezahlen	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	bezahlen	de-id-a1-kata-makanan-minuman		
6	137-138	Beim Einkaufen	Lernwortschatz	word	nehmen	nehmen	ADD_TO_EXISTING_DECK			de-id-a1-kata-makanan-minuman		
6	137-138	Beim Einkaufen	Lernwortschatz	word	brauchen	brauchen	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	brauchen	de-id-a1-kata-makanan-minuman		
6	137-138	Beim Einkaufen	Lernwortschatz	word	billig	billig	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	billig	de-id-a1-kata-makanan-minuman	REPEATED_IN_BOOK	
6	137-138	Beim Einkaufen	Lernwortschatz	word	teuer	teuer	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	teuer	de-id-a1-kata-makanan-minuman	REPEATED_IN_BOOK	
6	137-138	Beim Einkaufen	Lernwortschatz	word	helfen	helfen	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	helfen	de-id-a1-kata-makanan-minuman	REPEATED_IN_BOOK	
6	137-138	Beim Einkaufen	Lernwortschatz	word	kosten	kosten	ADD_TO_EXISTING_DECK			de-id-a1-kata-makanan-minuman		
6	137-138	Beim Einkaufen	Lernwortschatz	phrase	das Angebot	dasangebot	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	138	Tageszeiten	Lernwortschatz	phrase	jeden Morgen	jedenmorgen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	138	Tageszeiten	Lernwortschatz	word	morgens	morgens	ADD_TO_EXISTING_DECK			de-id-a1-kata-makanan-minuman	REPEATED_IN_BOOK	
6	138	Tageszeiten	Lernwortschatz	phrase	am Mittag	ammittag	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	138	Tageszeiten	Lernwortschatz	word	mittags	mittags	ADD_TO_EXISTING_DECK			de-id-a1-kata-makanan-minuman	REPEATED_IN_BOOK	
6	138	Tageszeiten	Lernwortschatz	word	abends	abends	ADD_TO_EXISTING_DECK			de-id-a1-kata-makanan-minuman	REPEATED_IN_BOOK	
6	138	Tageszeiten	Lernwortschatz	phrase	am Abend	amabend	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	138	Gerichte	Lernwortschatz	phrase	der Döner	derdöner	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	138	Gerichte	Lernwortschatz	phrase	die Spaghetti	diespaghetti	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	138	Gerichte	Lernwortschatz	phrase	der Apfelkuchen	derapfelkuchen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	138	Gerichte	Lernwortschatz	phrase	der Käsekuchen	derkäsekuchen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	138	Gerichte	Lernwortschatz	phrase	der Kartoffelsalat	derkartoffelsalat	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	138	Gerichte	Lernwortschatz	phrase	die Apfelsaftschorle	dieapfelsaftschorle	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	138	Gerichte	Lernwortschatz	phrase	die Currywurst	diecurrywurst	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja	REPEATED_IN_BOOK	
6	138	Gerichte	Lernwortschatz	phrase	der Salat	dersalat	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	138	Gerichte	Lernwortschatz	phrase	das Hähnchen	dashähnchen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja	REPEATED_IN_BOOK	
6	138	Gerichte	Lernwortschatz	phrase	das Schnitzel	dasschnitzel	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	138	Gerichte	Lernwortschatz	phrase	die Tomatensuppe	dietomatensuppe	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	138	Gerichte	Lernwortschatz	phrase	das Spiegelei	dasspiegelei	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	138	Im Restaurant	Lernwortschatz	word	bestellen	bestellen	ADD_TO_EXISTING_DECK			de-id-a1-kata-makanan-minuman		
6	138	Im Restaurant	Lernwortschatz	phrase	die Rechnung	dierechnung	HEADWORD_OR_VARIANT_MATCH	de-id-a1-frasa-sehari-hari	Die Rechnung, bitte.	de-id-a1-frasa-restoran-belanja		
6	138	Im Restaurant	Lernwortschatz	phrase	die Empfehlung	dieempfehlung	ADD_TO_EXISTING_DECK			de-id-a1-frasa-restoran-belanja		
6	138	Im Restaurant	Lernwortschatz	word	empfehlen	empfehlen	ADD_TO_EXISTING_DECK			de-id-a1-kata-makanan-minuman	REPEATED_IN_BOOK	
